nodenumber,    x-coordinate,    y-coordinate,        pressure,      x-velocity,      y-velocity,    x-coordinate,    y-coordinate
      4281, 1.796875000E-01, 2.578125000E-01,-1.537663475E-03,-4.334628152E-02, 5.253080061E-02, 1.796875000E-01, 2.578125000E-01
      4282, 1.875000000E-01, 2.578125000E-01,-1.597527862E-03,-4.626189923E-02, 5.326886324E-02, 1.875000000E-01, 2.578125000E-01
      4283, 1.953125000E-01, 2.578125000E-01,-1.653422659E-03,-4.920449450E-02, 5.389198235E-02, 1.953125000E-01, 2.578125000E-01
      4284, 2.031250000E-01, 2.578125000E-01,-1.705626348E-03,-5.216888137E-02, 5.440247024E-02, 2.031250000E-01, 2.578125000E-01
      4285, 2.109375000E-01, 2.578125000E-01,-1.754370994E-03,-5.515004511E-02, 5.480252085E-02, 2.109375000E-01, 2.578125000E-01
      4286, 2.187500000E-01, 2.578125000E-01,-1.799843404E-03,-5.814312271E-02, 5.509419270E-02, 2.187500000E-01, 2.578125000E-01
      4287, 2.265625000E-01, 2.578125000E-01,-1.842186336E-03,-6.114338441E-02, 5.527939648E-02, 2.265625000E-01, 2.578125000E-01
      4288, 2.343750000E-01, 2.578125000E-01,-1.881499883E-03,-6.414621640E-02, 5.535988685E-02, 2.343750000E-01, 2.578125000E-01
      4289, 2.421875000E-01, 2.578125000E-01,-1.917842979E-03,-6.714710446E-02, 5.533725836E-02, 2.421875000E-01, 2.578125000E-01
      4290, 2.500000000E-01, 2.578125000E-01,-1.951235050E-03,-7.014161886E-02, 5.521294517E-02, 2.500000000E-01, 2.578125000E-01
      4291, 2.578125000E-01, 2.578125000E-01,-1.981657764E-03,-7.312540031E-02, 5.498822436E-02, 2.578125000E-01, 2.578125000E-01
      4292, 2.656250000E-01, 2.578125000E-01,-2.009056914E-03,-7.609414709E-02, 5.466422243E-02, 2.656250000E-01, 2.578125000E-01
      4293, 2.734375000E-01, 2.578125000E-01,-2.033344380E-03,-7.904360322E-02, 5.424192486E-02, 2.734375000E-01, 2.578125000E-01
      4294, 2.812500000E-01, 2.578125000E-01,-2.054400243E-03,-8.196954788E-02, 5.372218827E-02, 2.812500000E-01, 2.578125000E-01
      4295, 2.890625000E-01, 2.578125000E-01,-2.072074972E-03,-8.486778586E-02, 5.310575503E-02, 2.890625000E-01, 2.578125000E-01
      4296, 2.968750000E-01, 2.578125000E-01,-2.086191743E-03,-8.773413917E-02, 5.239326992E-02, 2.968750000E-01, 2.578125000E-01
      4297, 3.046875000E-01, 2.578125000E-01,-2.096548823E-03,-9.056443971E-02, 5.158529864E-02, 3.046875000E-01, 2.578125000E-01
      4298, 3.125000000E-01, 2.578125000E-01,-2.102922056E-03,-9.335452299E-02, 5.068234776E-02, 3.125000000E-01, 2.578125000E-01
      4299, 3.203125000E-01, 2.578125000E-01,-2.105067804E-03,-9.610022300E-02, 4.968488601E-02, 3.203125000E-01, 2.578125000E-01
      4300, 3.281250000E-01, 2.578125000E-01,-2.102726620E-03,-9.879736812E-02, 4.859336658E-02, 3.281250000E-01, 2.578125000E-01
      4301, 3.359375000E-01, 2.578125000E-01,-2.095625872E-03,-1.014417795E-01, 4.740824987E-02, 3.359375000E-01, 2.578125000E-01
      4302, 3.437500000E-01, 2.578125000E-01,-2.083470915E-03,-1.040292669E-01, 4.613002723E-02, 3.437500000E-01, 2.578125000E-01
      4303, 3.515625000E-01, 2.578125000E-01,-2.065961149E-03,-1.065556222E-01, 4.475924472E-02, 3.515625000E-01, 2.578125000E-01
      4304, 3.593750000E-01, 2.578125000E-01,-2.042812309E-03,-1.090166276E-01, 4.329652677E-02, 3.593750000E-01, 2.578125000E-01
      4305, 3.671875000E-01, 2.578125000E-01,-2.013726179E-03,-1.114080600E-01, 4.174260011E-02, 3.671875000E-01, 2.578125000E-01
      4306, 3.750000000E-01, 2.578125000E-01,-1.978393629E-03,-1.137256832E-01, 4.009831752E-02, 3.750000000E-01, 2.578125000E-01
      4307, 3.828125000E-01, 2.578125000E-01,-1.936520809E-03,-1.159652515E-01, 3.836468054E-02, 3.828125000E-01, 2.578125000E-01
      4308, 3.906250000E-01, 2.578125000E-01,-1.887823578E-03,-1.181225171E-01, 3.654286218E-02, 3.906250000E-01, 2.578125000E-01
      4309, 3.984375000E-01, 2.578125000E-01,-1.832029910E-03,-1.201932349E-01, 3.463422325E-02, 3.984375000E-01, 2.578125000E-01
      4310, 4.062500000E-01, 2.578125000E-01,-1.768875661E-03,-1.221731641E-01, 3.264034497E-02, 4.062500000E-01, 2.578125000E-01
      4311, 4.140625000E-01, 2.578125000E-01,-1.698121278E-03,-1.240580739E-01, 3.056304482E-02, 4.140625000E-01, 2.578125000E-01
      4312, 4.218750000E-01, 2.578125000E-01,-1.619557005E-03,-1.258437569E-01, 2.840438319E-02, 4.218750000E-01, 2.578125000E-01
      4313, 4.296875000E-01, 2.578125000E-01,-1.532992677E-03,-1.275260341E-01, 2.616669394E-02, 4.296875000E-01, 2.578125000E-01
      4314, 4.375000000E-01, 2.578125000E-01,-1.438268863E-03,-1.291007624E-01, 2.385259943E-02, 4.375000000E-01, 2.578125000E-01
      4315, 4.453125000E-01, 2.578125000E-01,-1.335260668E-03,-1.305638462E-01, 2.146502306E-02, 4.453125000E-01, 2.578125000E-01
      4316, 4.531250000E-01, 2.578125000E-01,-1.223881302E-03,-1.319112485E-01, 1.900720355E-02, 4.531250000E-01, 2.578125000E-01
      4317, 4.609375000E-01, 2.578125000E-01,-1.104085035E-03,-1.331390029E-01, 1.648270667E-02, 4.609375000E-01, 2.578125000E-01
      4318, 4.687500000E-01, 2.578125000E-01,-9.758705535E-04,-1.342432272E-01, 1.389543587E-02, 4.687500000E-01, 2.578125000E-01
      4319, 4.765625000E-01, 2.578125000E-01,-8.392840797E-04,-1.352201369E-01, 1.124964095E-02, 4.765625000E-01, 2.578125000E-01
      4320, 4.843750000E-01, 2.578125000E-01,-6.944223554E-04,-1.360660610E-01, 8.549924963E-03, 4.843750000E-01, 2.578125000E-01
      4321, 4.921875000E-01, 2.578125000E-01,-5.414353462E-04,-1.367774579E-01, 5.801249231E-03, 4.921875000E-01, 2.578125000E-01
      4322, 5.000000000E-01, 2.578125000E-01,-3.805288576E-04,-1.373509330E-01, 3.008936224E-03, 5.000000000E-01, 2.578125000E-01
      4323, 5.078125000E-01, 2.578125000E-01,-2.119629520E-04,-1.377832570E-01, 1.786704882E-04, 5.078125000E-01, 2.578125000E-01
      4324, 5.156250000E-01, 2.578125000E-01,-3.604730495E-05,-1.380713847E-01,-2.683504265E-03, 5.156250000E-01, 2.578125000E-01
      4325, 5.234375000E-01, 2.578125000E-01, 1.468490379E-04,-1.382124767E-01,-5.571190418E-03, 5.234375000E-01, 2.578125000E-01
      4326, 5.312500000E-01, 2.578125000E-01, 3.362849342E-04,-1.382039187E-01,-8.477640730E-03, 5.312500000E-01, 2.578125000E-01
      4327, 5.390625000E-01, 2.578125000E-01, 5.317518097E-04,-1.380433441E-01,-1.139576532E-02, 5.390625000E-01, 2.578125000E-01
      4328, 5.468750000E-01, 2.578125000E-01, 7.326793924E-04,-1.377286565E-01,-1.431814381E-02, 5.468750000E-01, 2.578125000E-01
      4329, 5.546875000E-01, 2.578125000E-01, 9.384310548E-04,-1.372580553E-01,-1.723703586E-02, 5.546875000E-01, 2.578125000E-01
      4330, 5.625000000E-01, 2.578125000E-01, 1.148318446E-03,-1.366300661E-01,-2.014439664E-02, 5.625000000E-01, 2.578125000E-01
      4331, 5.703125000E-01, 2.578125000E-01, 1.361779301E-03,-1.358435689E-01,-2.303186141E-02, 5.703125000E-01, 2.578125000E-01
      4332, 5.781250000E-01, 2.578125000E-01, 1.578720420E-03,-1.348977250E-01,-2.589092773E-02, 5.781250000E-01, 2.578125000E-01
      4333, 5.859375000E-01, 2.578125000E-01, 1.798199202E-03,-1.337923335E-01,-2.871319022E-02, 5.859375000E-01, 2.578125000E-01
      4334, 5.937500000E-01, 2.578125000E-01, 2.017965654E-03,-1.325273382E-01,-3.148968630E-02, 5.937500000E-01, 2.578125000E-01
      4335, 6.015625000E-01, 2.578125000E-01, 2.236805731E-03,-1.311029097E-01,-3.421086063E-02, 6.015625000E-01, 2.578125000E-01
      4336, 6.093750000E-01, 2.578125000E-01, 2.454367640E-03,-1.295200475E-01,-3.686729832E-02, 6.093750000E-01, 2.578125000E-01
      4337, 6.171875000E-01, 2.578125000E-01, 2.669798044E-03,-1.277801835E-01,-3.944963070E-02, 6.171875000E-01, 2.578125000E-01
      4338, 6.250000000E-01, 2.578125000E-01, 2.882038006E-03,-1.258852452E-01,-4.194841250E-02, 6.250000000E-01, 2.578125000E-01
      4339, 6.328125000E-01, 2.578125000E-01, 3.090043050E-03,-1.238376782E-01,-4.435420103E-02, 6.328125000E-01, 2.578125000E-01
      4340, 6.406250000E-01, 2.578125000E-01, 3.292775176E-03,-1.216404793E-01,-4.665763626E-02, 6.406250000E-01, 2.578125000E-01
      4341, 6.484375000E-01, 2.578125000E-01, 3.489097589E-03,-1.192971938E-01,-4.884944120E-02, 6.484375000E-01, 2.578125000E-01
      4342, 6.562500000E-01, 2.578125000E-01, 3.677909970E-03,-1.168119373E-01,-5.092047433E-02, 6.562500000E-01, 2.578125000E-01
      4343, 6.640625000E-01, 2.578125000E-01, 3.858184812E-03,-1.141894258E-01,-5.286184144E-02, 6.640625000E-01, 2.578125000E-01
      4344, 6.718750000E-01, 2.578125000E-01, 4.028862906E-03,-1.114349509E-01,-5.466491759E-02, 6.718750000E-01, 2.578125000E-01
      4345, 6.796875000E-01, 2.578125000E-01, 4.188920042E-03,-1.085544031E-01,-5.632140901E-02, 6.796875000E-01, 2.578125000E-01
      4346, 6.875000000E-01, 2.578125000E-01, 4.337376490E-03,-1.055542662E-01,-5.782342110E-02, 6.875000000E-01, 2.578125000E-01
      4347, 6.953125000E-01, 2.578125000E-01, 4.473298980E-03,-1.024416146E-01,-5.916352036E-02, 6.953125000E-01, 2.578125000E-01
      4348, 7.031250000E-01, 2.578125000E-01, 4.595815656E-03,-9.922410075E-02,-6.033479873E-02, 7.031250000E-01, 2.578125000E-01
      4349, 7.109375000E-01, 2.578125000E-01, 4.704112209E-03,-9.590995033E-02,-6.133093678E-02, 7.109375000E-01, 2.578125000E-01
      4350, 7.187500000E-01, 2.578125000E-01, 4.797475703E-03,-9.250791859E-02,-6.214626741E-02, 7.187500000E-01, 2.578125000E-01
      4351, 7.265625000E-01, 2.578125000E-01, 4.875183394E-03,-8.902731378E-02,-6.277583499E-02, 7.265625000E-01, 2.578125000E-01
      4352, 7.343750000E-01, 2.578125000E-01, 4.936732560E-03,-8.547795432E-02,-6.321545830E-02, 7.343750000E-01, 2.578125000E-01
      4353, 7.421875000E-01, 2.578125000E-01, 4.981674761E-03,-8.187005873E-02,-6.346178537E-02, 7.421875000E-01, 2.578125000E-01
      4354, 7.500000000E-01, 2.578125000E-01, 5.009565442E-03,-7.821431013E-02,-6.351234604E-02, 7.500000000E-01, 2.578125000E-01
      4355, 7.578125000E-01, 2.578125000E-01, 5.020182791E-03,-7.452178393E-02,-6.336560300E-02, 7.578125000E-01, 2.578125000E-01
      4356, 7.656250000E-01, 2.578125000E-01, 5.013352463E-03,-7.080386058E-02,-6.302099436E-02, 7.656250000E-01, 2.578125000E-01
      4357, 7.734375000E-01, 2.578125000E-01, 4.989028914E-03,-6.707221117E-02,-6.247897551E-02, 7.734375000E-01, 2.578125000E-01
      4358, 7.812500000E-01, 2.578125000E-01, 4.947269576E-03,-6.333872248E-02,-6.174105101E-02, 7.812500000E-01, 2.578125000E-01
      4359, 7.890625000E-01, 2.578125000E-01, 4.888245999E-03,-5.961543867E-02,-6.080980401E-02, 7.890625000E-01, 2.578125000E-01
      4360, 7.968750000E-01, 2.578125000E-01, 4.812228510E-03,-5.591451093E-02,-5.968891953E-02, 7.968750000E-01, 2.578125000E-01
      4361, 8.046875000E-01, 2.578125000E-01, 4.719594726E-03,-5.224809499E-02,-5.838318338E-02, 8.046875000E-01, 2.578125000E-01
      4362, 8.125000000E-01, 2.578125000E-01, 4.610839920E-03,-4.862830633E-02,-5.689850277E-02, 8.125000000E-01, 2.578125000E-01
      4363, 8.203125000E-01, 2.578125000E-01, 4.486551630E-03,-4.506716632E-02,-5.524191418E-02, 8.203125000E-01, 2.578125000E-01
      4364, 8.281250000E-01, 2.578125000E-01, 4.347401541E-03,-4.157649173E-02,-5.342155756E-02, 8.281250000E-01, 2.578125000E-01
      4365, 8.359375000E-01, 2.578125000E-01, 4.194147149E-03,-3.816784470E-02,-5.144666620E-02, 8.359375000E-01, 2.578125000E-01
      4366, 8.437500000E-01, 2.578125000E-01, 4.027623435E-03,-3.485245626E-02,-4.932754494E-02, 8.437500000E-01, 2.578125000E-01
      4367, 8.515625000E-01, 2.578125000E-01, 3.848733733E-03,-3.164115844E-02,-4.707553986E-02, 8.515625000E-01, 2.578125000E-01
      4368, 8.593750000E-01, 2.578125000E-01, 3.658443700E-03,-2.854431341E-02,-4.470300148E-02, 8.593750000E-01, 2.578125000E-01
      4369, 8.671875000E-01, 2.578125000E-01, 3.457760894E-03,-2.557175688E-02,-4.222324293E-02, 8.671875000E-01, 2.578125000E-01
      4370, 8.750000000E-01, 2.578125000E-01, 3.247766139E-03,-2.273271746E-02,-3.965048500E-02, 8.750000000E-01, 2.578125000E-01
      4371, 8.828125000E-01, 2.578125000E-01, 3.029529721E-03,-2.003578869E-02,-3.699980795E-02, 8.828125000E-01, 2.578125000E-01
      4372, 8.906250000E-01, 2.578125000E-01, 2.804125880E-03,-1.748886064E-02,-3.428710009E-02, 8.906250000E-01, 2.578125000E-01
      4373, 8.984375000E-01, 2.578125000E-01, 2.572715664E-03,-1.509906245E-02,-3.152898027E-02, 8.984375000E-01, 2.578125000E-01
      4374, 9.062500000E-01, 2.578125000E-01, 2.336426816E-03,-1.287274715E-02,-2.874273493E-02, 9.062500000E-01, 2.578125000E-01
      4375, 9.140625000E-01, 2.578125000E-01, 2.096367777E-03,-1.081543385E-02,-2.594625370E-02, 9.140625000E-01, 2.578125000E-01
      4376, 9.218750000E-01, 2.578125000E-01, 1.853636818E-03,-8.931801928E-03,-2.315795283E-02, 9.218750000E-01, 2.578125000E-01
      4377, 9.296875000E-01, 2.578125000E-01, 1.609334601E-03,-7.225639368E-03,-2.039670350E-02, 9.296875000E-01, 2.578125000E-01
      4378, 9.375000000E-01, 2.578125000E-01, 1.364471105E-03,-5.699883776E-03,-1.768175446E-02, 9.375000000E-01, 2.578125000E-01
      4379, 9.453125000E-01, 2.578125000E-01, 1.120161616E-03,-4.356491264E-03,-1.503265885E-02, 9.453125000E-01, 2.578125000E-01
      4380, 9.531250000E-01, 2.578125000E-01, 8.771622337E-04,-3.196718865E-03,-1.246918863E-02, 9.531250000E-01, 2.578125000E-01
      4381, 9.609375000E-01, 2.578125000E-01, 6.370314508E-04,-2.220469469E-03,-1.001127309E-02, 9.609375000E-01, 2.578125000E-01
      4382, 9.687500000E-01, 2.578125000E-01, 3.995764823E-04,-1.427718133E-03,-7.678876691E-03, 9.687500000E-01, 2.578125000E-01
      4383, 9.765625000E-01, 2.578125000E-01, 1.682548822E-04,-8.153881123E-04,-5.492000754E-03, 9.765625000E-01, 2.578125000E-01
      4384, 9.843750000E-01, 2.578125000E-01,-5.878909306E-05,-3.845188965E-04,-3.470402374E-03, 9.843750000E-01, 2.578125000E-01
      4385, 9.921875000E-01, 2.578125000E-01,-2.336907798E-04,-1.221178596E-04,-1.633866454E-03, 9.921875000E-01, 2.578125000E-01
      4386, 1.000000000E+00, 2.578125000E-01,-2.943944938E-04, 0.000000000E+00, 0.000000000E+00, 1.000000000E+00, 2.578125000E-01
      4387, 5.898059818E-17, 2.656250000E-01, 1.806021213E-03, 0.000000000E+00, 0.000000000E+00, 5.898059818E-17, 2.656250000E-01
      4388, 7.812500000E-03, 2.656250000E-01, 1.726511395E-03,-1.907532497E-04, 3.892018456E-03, 7.812500000E-03, 2.656250000E-01
      4389, 1.562500000E-02, 2.656250000E-01, 1.491943759E-03,-5.828297270E-04, 7.680112047E-03, 1.562500000E-02, 2.656250000E-01
      4390, 2.343750000E-02, 2.656250000E-01, 1.200121562E-03,-1.199256709E-03, 1.135514696E-02, 2.343750000E-02, 2.656250000E-01
      4391, 3.125000000E-02, 2.656250000E-01, 9.299181160E-04,-2.042507517E-03, 1.490813809E-02, 3.125000000E-02, 2.656250000E-01
      4392, 3.906250000E-02, 2.656250000E-01, 6.746194715E-04,-3.090979606E-03, 1.833178920E-02, 3.906250000E-02, 2.656250000E-01
      4393, 4.687500000E-02, 2.656250000E-01, 4.381774670E-04,-4.333770325E-03, 2.162006025E-02, 4.687500000E-02, 2.656250000E-01
      4394, 5.468750000E-02, 2.656250000E-01, 2.177012276E-04,-5.756421117E-03, 2.476822441E-02, 5.468750000E-02, 2.656250000E-01
      4395, 6.250000000E-02, 2.656250000E-01, 1.342469934E-05,-7.346863883E-03, 2.777267332E-02, 6.250000000E-02, 2.656250000E-01
      4396, 7.031250000E-02, 2.656250000E-01,-1.760058691E-04,-9.092785385E-03, 3.063083975E-02, 7.031250000E-02, 2.656250000E-01
      4397, 7.812500000E-02, 2.656250000E-01,-3.513826025E-04,-1.098282663E-02, 3.334107062E-02, 7.812500000E-02, 2.656250000E-01
      4398, 8.593750000E-02, 2.656250000E-01,-5.137330107E-04,-1.300603666E-02, 3.590253332E-02, 8.593750000E-02, 2.656250000E-01
      4399, 9.375000000E-02, 2.656250000E-01,-6.640037548E-04,-1.515209851E-02, 3.831513257E-02, 9.375000000E-02, 2.656250000E-01
      4400, 1.015625000E-01, 2.656250000E-01,-8.030483129E-04,-1.741118757E-02, 4.057939215E-02, 1.015625000E-01, 2.656250000E-01
      4401, 1.093750000E-01, 2.656250000E-01,-9.316887047E-04,-1.977398730E-02, 4.269635654E-02, 1.093750000E-01, 2.656250000E-01
      4402, 1.171875000E-01, 2.656250000E-01,-1.050847561E-03,-2.223167602E-02, 4.466754801E-02, 1.171875000E-01, 2.656250000E-01
      4403, 1.250000000E-01, 2.656250000E-01,-1.161305502E-03,-2.477588470E-02, 4.649486603E-02, 1.250000000E-01, 2.656250000E-01
      4404, 1.328125000E-01, 2.656250000E-01,-1.263786526E-03,-2.739867614E-02, 4.818050419E-02, 1.328125000E-01, 2.656250000E-01
      4405, 1.406250000E-01, 2.656250000E-01,-1.358987461E-03,-3.009251215E-02, 4.972689551E-02, 1.406250000E-01, 2.656250000E-01
      4406, 1.484375000E-01, 2.656250000E-01,-1.447553682E-03,-3.285023419E-02, 5.113664418E-02, 1.484375000E-01, 2.656250000E-01
      4407, 1.562500000E-01, 2.656250000E-01,-1.530080431E-03,-3.566503344E-02, 5.241246936E-02, 1.562500000E-01, 2.656250000E-01
      4408, 1.640625000E-01, 2.656250000E-01,-1.607110779E-03,-3.853042553E-02, 5.355715232E-02, 1.640625000E-01, 2.656250000E-01
      4409, 1.718750000E-01, 2.656250000E-01,-1.679136005E-03,-4.144022434E-02, 5.457349003E-02, 1.718750000E-01, 2.656250000E-01
      4410, 1.796875000E-01, 2.656250000E-01,-1.746595305E-03,-4.438851682E-02, 5.546425362E-02, 1.796875000E-01, 2.656250000E-01
      4411, 1.875000000E-01, 2.656250000E-01,-1.809877944E-03,-4.736963881E-02, 5.623215249E-02, 1.875000000E-01, 2.656250000E-01
      4412, 1.953125000E-01, 2.656250000E-01,-1.869321945E-03,-5.037815167E-02, 5.687980363E-02, 1.953125000E-01, 2.656250000E-01
      4413, 2.031250000E-01, 2.656250000E-01,-1.925215445E-03,-5.340881941E-02, 5.740970574E-02, 2.031250000E-01, 2.656250000E-01
      4414, 2.109375000E-01, 2.656250000E-01,-1.977797787E-03,-5.645658703E-02, 5.782421862E-02, 2.109375000E-01, 2.656250000E-01
      4415, 2.187500000E-01, 2.656250000E-01,-2.027260826E-03,-5.951655998E-02, 5.812554710E-02, 2.187500000E-01, 2.656250000E-01
      4416, 2.265625000E-01, 2.656250000E-01,-2.073750193E-03,-6.258398460E-02, 5.831572977E-02, 2.265625000E-01, 2.656250000E-01
      4417, 2.343750000E-01, 2.656250000E-01,-2.117366818E-03,-6.565422974E-02, 5.839663180E-02, 2.343750000E-01, 2.656250000E-01
      4418, 2.421875000E-01, 2.656250000E-01,-2.158168459E-03,-6.872276950E-02, 5.836994209E-02, 2.421875000E-01, 2.656250000E-01
      4419, 2.500000000E-01, 2.656250000E-01,-2.196171490E-03,-7.178516712E-02, 5.823717409E-02, 2.500000000E-01, 2.656250000E-01
      4420, 2.578125000E-01, 2.656250000E-01,-2.231352653E-03,-7.483706004E-02, 5.799967023E-02, 2.578125000E-01, 2.656250000E-01
      4421, 2.656250000E-01, 2.656250000E-01,-2.263651064E-03,-7.787414616E-02, 5.765860964E-02, 2.656250000E-01, 2.656250000E-01
      4422, 2.734375000E-01, 2.656250000E-01,-2.292970197E-03,-8.089217119E-02, 5.721501879E-02, 2.734375000E-01, 2.656250000E-01
      4423, 2.812500000E-01, 2.656250000E-01,-2.319180077E-03,-8.388691725E-02, 5.666978484E-02, 2.812500000E-01, 2.656250000E-01
      4424, 2.890625000E-01, 2.656250000E-01,-2.342119485E-03,-8.685419254E-02, 5.602367134E-02, 2.890625000E-01, 2.656250000E-01
      4425, 2.968750000E-01, 2.656250000E-01,-2.361598339E-03,-8.978982223E-02, 5.527733605E-02, 2.968750000E-01, 2.656250000E-01
      4426, 3.046875000E-01, 2.656250000E-01,-2.377400144E-03,-9.268964036E-02, 5.443135046E-02, 3.046875000E-01, 2.656250000E-01
      4427, 3.125000000E-01, 2.656250000E-01,-2.389284527E-03,-9.554948296E-02, 5.348622095E-02, 3.125000000E-01, 2.656250000E-01
      4428, 3.203125000E-01, 2.656250000E-01,-2.396989859E-03,-9.836518207E-02, 5.244241099E-02, 3.203125000E-01, 2.656250000E-01
      4429, 3.281250000E-01, 2.656250000E-01,-2.400236428E-03,-1.011325610E-01, 5.130036453E-02, 3.281250000E-01, 2.656250000E-01
      4430, 3.359375000E-01, 2.656250000E-01,-2.398730382E-03,-1.038474307E-01, 5.006052999E-02, 3.359375000E-01, 2.656250000E-01
      4431, 3.437500000E-01, 2.656250000E-01,-2.392166458E-03,-1.065055885E-01, 4.872338452E-02, 3.437500000E-01, 2.656250000E-01
      4432, 3.515625000E-01, 2.656250000E-01,-2.380217122E-03,-1.091028138E-01, 4.728945895E-02, 3.515625000E-01, 2.656250000E-01
      4433, 3.593750000E-01, 2.656250000E-01,-2.362552451E-03,-1.116348618E-01, 4.575936285E-02, 3.593750000E-01, 2.656250000E-01
      4434, 3.671875000E-01, 2.656250000E-01,-2.338863162E-03,-1.140974731E-01, 4.413380850E-02, 3.671875000E-01, 2.656250000E-01
      4435, 3.750000000E-01, 2.656250000E-01,-2.308825237E-03,-1.164863780E-01, 4.241363621E-02, 3.750000000E-01, 2.656250000E-01
      4436, 3.828125000E-01, 2.656250000E-01,-2.272106835E-03,-1.187972884E-01, 4.059983799E-02, 3.828125000E-01, 2.656250000E-01
      4437, 3.906250000E-01, 2.656250000E-01,-2.228399257E-03,-1.210259028E-01, 3.869358164E-02, 3.906250000E-01, 2.656250000E-01
      4438, 3.984375000E-01, 2.656250000E-01,-2.177401676E-03,-1.231679137E-01, 3.669622725E-02, 3.984375000E-01, 2.656250000E-01
      4439, 4.062500000E-01, 2.656250000E-01,-2.118807805E-03,-1.252190118E-01, 3.460935912E-02, 4.062500000E-01, 2.656250000E-01
